latitude,longitude,altitude,precision,survey_date,governorate,district,village,respondent_id,question,response
13.4286871,44.8245201,522.4800415039062,4.265,2020-12-14,Lahj,Radfan,الملاح,R057,product_service_difference,Yes
13.3681005,44.8768311,430.83984375,4.744,2020-12-14,Lahj,Radfan,الملاح,R058,product_service_difference,No Idea
13.7015734,44.7295085,1505.48291015625,4.055,2020-12-14,Aldhalea,Aldhalea,العرشي,R059,product_service_difference,Yes
13.7015707,44.7295633,1498.813720703125,4.716,2020-12-14,Aldhalea,Aldhalea,العرشي,R060,product_service_difference,Yes
13.7015782,44.7295612,1502.9100341796875,4.853,2020-12-14,Aldhalea,Aldhalea,العرشي,R061,product_service_difference,Yes
13.7074953,44.7287534,2.0999999046325684,5.181,2020-12-15,Aldhalea,Aldhalea,حرير,R062,product_service_difference,Yes
,,,,2020-12-15,Aldhalea,Aldhalea,شارع العام (المطار),R063,product_service_difference,No Idea
13.525520252,44.851732372,594.653521905,4.9,2020-12-15,Lahj,Radfan,الحبيلين,R064,product_service_difference,Yes
13.525372727,44.851891838,625.542358398,4.9,2020-12-15,Lahj,Radfan,الحبيلين,R065,product_service_difference,Yes
13.523722799,44.85094362,641.404663086,4.9,2020-12-15,Lahj,Radfan,الحبيلين,R066,product_service_difference,Yes
13.523911298,44.850852496,602.664978027,4.9,2020-12-15,Lahj,Radfan,الحبيلين,R067,product_service_difference,Yes
13.5255161,44.8517351,630.5,4.759,2020-12-15,Lahj,Radfan,الحبيلين,R068,product_service_difference,Yes
13.525346,44.8518802,632.1000366210938,4.288,2020-12-15,Lahj,Radfan,الحبيلين,R069,product_service_difference,Yes
13.5238332,44.8512331,636.939697265625,4.094,2020-12-15,Lahj,Radfan,الحبيلين,R070,product_service_difference,Yes
13.5238677,44.8513037,628.6000366210938,4.451,2020-12-15,Lahj,Radfan,الحبيلين,R071,product_service_difference,No Idea
13.6950004,44.730682,1461.8258056640625,4.63,2020-12-15,Aldhalea,Aldhalea,الضالع-الشارع العام جانب محطة الوداد,R072,product_service_difference,Yes
13.6952511,44.7272557,1490.644287109375,4.63,2020-12-15,Aldhalea,Aldhalea,الدرجة,R073,product_service_difference,Yes
13.6952548,44.727261,1496.21533203125,4.824,2020-12-15,Aldhalea,Aldhalea,الدرجة,R074,product_service_difference,Yes
13.5239048,44.8511474,629.199951171875,4.716,2020-12-15,Lahj,Radfan,الحبيلين,R075,product_service_difference,Yes
13.5239332,44.8512414,629.5999755859375,4.502,2020-12-15,Lahj,Radfan,الحبيلين,R076,product_service_difference,Yes
13.5238524,44.8512454,630.7322998046875,4.561,2020-12-15,Lahj,Radfan,الحبيلين,R077,product_service_difference,Yes
13.5238707,44.8512426,628.2999877929688,3.9,2020-12-15,Lahj,Radfan,الحبيلين,R078,product_service_difference,Yes
13.081688568,44.85982758,186.815109253,4.9,2020-12-16,Lahj,Tuban,الهجل,R079,product_service_difference,Yes
13.081546246,44.859596203,146.753829956,4.9,2020-12-16,Lahj,Tuban,الهجل,R080,product_service_difference,Yes
13.081624244,44.859949635,123.651885986,4.9,2020-12-16,Lahj,Tuban,الهجل,R081,product_service_difference,Yes
13.049167017,44.901267663,119.318099976,4.9,2020-12-16,Lahj,Tuban,طهرور,R082,product_service_difference,Yes
13.048937829,44.900949835,109.917640686,4.9,2020-12-16,Lahj,Tuban,طهرور,R083,product_service_difference,Yes
13.048511511,44.900968165,96.603416443,4.9,2020-12-16,Lahj,Tuban,طهرور,R084,product_service_difference,Yes
13.0819367,44.8584816,148.405517578125,3.964,2020-12-16,Lahj,Tuban,الهجل,R085,product_service_difference,No
13.0822282,44.8591066,143.34295654296875,4.094,2020-12-16,Lahj,Tuban,الهجل,R086,product_service_difference,Yes
13.0817469,44.8591536,148.1060791015625,4.094,2020-12-16,Lahj,Tuban,الهجل,R087,product_service_difference,Yes
13.0509509,44.9004521,98.1231689453125,4.873,2020-12-16,Lahj,Tuban,طهرور,R088,product_service_difference,Yes
13.0489853,44.9018948,113.97967529296876,4.873,2020-12-16,Lahj,Tuban,طهرور,R089,product_service_difference,Yes
13.0489755,44.9020651,98.8680419921875,3.977,2020-12-16,Lahj,Tuban,طهرور,R090,product_service_difference,Yes
13.0815633,44.8583488,-1.100000023841858,4.288,2020-12-16,Lahj,Tuban,الهجل,R091,product_service_difference,Yes
13.0816906,44.8588388,-1.100000023841858,4.698,2020-12-16,Lahj,Tuban,الهجل,R092,product_service_difference,Yes
13.0819606,44.8598694,-1.100000023841858,4.995,2020-12-16,Lahj,Tuban,الهجل,R093,product_service_difference,Yes
13.0497451,44.9021662,113.03179931640624,4.502,2020-12-16,Lahj,Tuban,طهرور,R094,product_service_difference,Yes
13.0497452,44.9021662,29.299999237060547,15010.632,2020-12-16,Lahj,Tuban,الحوطة,R095,product_service_difference,Yes
13.0583263,44.8828157,-3.299999713897705,4.63,2020-12-16,Lahj,Tuban,الحوطة,R096,product_service_difference,Yes
13.7371881,44.684908,2127.087646484375,4.288,2020-12-16,Aldhalea,Aldhalea,جحاف-السرير,R097,product_service_difference,Yes
13.7388462,44.6867237,2143.596435546875,4.824,2020-12-16,Aldhalea,Aldhalea,جحاف-السرير,R098,product_service_difference,Yes
13.7388464,44.6867482,2143.95654296875,4.094,2020-12-16,Aldhalea,Aldhalea,الضالع - السرير,R099,product_service_difference,Yes
13.7036666,44.7336142,1475.199951171875,16.08,2020-12-16,Aldhalea,Aldhalea,شارع مستشفاء النصر,R100,product_service_difference,No
,,,,2020-12-16,Aldhalea,Aldhalea,السرير,R101,product_service_difference,Yes
,,,,2020-12-16,Aldhalea,Aldhalea,الدارية,R102,product_service_difference,Yes
13.6382037,45.3130509,1464.444580078125,4.094,2020-12-17,Abyan,Sarar,سرار,R103,product_service_difference,Yes
13.6382826,45.3132274,1463.92138671875,4.639,2020-12-17,Abyan,Sarar,سرار,R104,product_service_difference,Yes
13.6383242,45.3132644,1457.3948974609375,4.716,2020-12-17,Abyan,Sarar,سرار,R105,product_service_difference,Yes
13.018504014,44.885929344,65.804794312,4.9,2020-12-17,Lahj,Tuban,المحله ,R106,product_service_difference,Yes
13.047633889,44.930870015,81.452110291,4.9,2020-12-17,Lahj,Tuban,المجحفه,R107,product_service_difference,Yes
13.047624608,44.930887367,53.916843414,4.9,2020-12-17,Lahj,Tuban,المجحفه,R108,product_service_difference,Yes
13.047359219,44.930057387,81.293251038,4.9,2020-12-17,Lahj,Tuban,المجحفه,R109,product_service_difference,Yes
13.017688486,44.886644764,79.008895874,4.9,2020-12-17,Lahj,Tuban,المحله,R110,product_service_difference,Yes
13.0478658,44.9309941,76.64471435546875,4.873,2020-12-17,Lahj,Tuban,المجحفة,R111,product_service_difference,Yes
13.0476991,44.9307926,76.3350830078125,4.722,2020-12-17,Lahj,Tuban,المجحفة,R112,product_service_difference,Yes
13.0475281,44.9316324,66.83428955078125,4.698,2020-12-17,Lahj,Tuban,المجحفة,R113,product_service_difference,No Idea
13.0182247,44.8858053,93.446533203125,4.029,2020-12-17,Lahj,Tuban,المحلة,R114,product_service_difference,Yes
13.0180559,44.8854143,87.34771728515625,3.9,2020-12-17,Lahj,Tuban,المحلة,R115,product_service_difference,Yes
13.04773,44.9309985,69.86480712890625,4.63,2020-12-17,Lahj,Tuban,مجحفة,R116,product_service_difference,Yes
13.0477081,44.9308024,-4.700000286102295,3.9,2020-12-17,Lahj,Tuban,مجحفة,R117,product_service_difference,Yes
13.0473299,44.9298855,71.15484619140625,4.969,2020-12-17,Lahj,Tuban,المجحة,R118,product_service_difference,Yes
13.0178915,44.8859804,55.5501708984375,4.288,2020-12-17,Lahj,Tuban,المحلة,R119,product_service_difference,Yes
13.0176128,44.8863888,73.26885986328125,4.269,2020-12-17,Lahj,Tuban,المحلة,R120,product_service_difference,Yes
13.6382331,45.313076,1454.9378662109375,4.502,2020-12-17,Abyan,Sarar,سرار,R121,product_service_difference,Yes
13.6382919,45.3131134,1459.6519775390625,29.301,2020-12-17,Abyan,Sarar,سرار,R122,product_service_difference,No
13.6381567,45.3135034,1451.506591796875,17.152,2020-12-17,Abyan,Sarar,سرار,R123,product_service_difference,No
13.6380679,45.3135007,1449.7864990234375,7.504,2020-12-17,Abyan,Sarar,سرار,R124,product_service_difference,Yes
13.6380035,45.3134113,1477.07958984375,7.504,2020-12-17,Abyan,Sarar,سرار,R125,product_service_difference,Yes
13.7049368,44.7306377,1474.7999267578125,4.62,2020-12-17,Aldhalea,Aldhalea,المدينة,R126,product_service_difference,Yes
13.7074466,44.728844,1472.9000244140625,4.931,2020-12-17,Aldhalea,Aldhalea,المدينة,R127,product_service_difference,Yes
13.7075228,44.7286904,1472.4000244140625,19.011,2020-12-17,Aldhalea,Aldhalea,المدينة,R128,product_service_difference,Yes
13.6382842,45.3130698,1438.6829833984375,4.99,2020-12-17,Abyan,Sarar,سرار,R129,product_service_difference,Yes
13.6382169,45.3131145,1463.863525390625,4.824,2020-12-17,Abyan,Sarar,سرار,R130,product_service_difference,Yes
13.6382277,45.313068,1461.012451171875,4.424,2020-12-17,Abyan,Sarar,سرار,R131,product_service_difference,Yes
13.7084793,44.7286527,1472.2999267578125,4.639,2020-12-17,Aldhalea,Aldhalea,المدينة,R132,product_service_difference,Yes
13.7049021,44.7305693,1474.7999267578125,13.202,2020-12-17,Aldhalea,Aldhalea,الحود,R133,product_service_difference,Yes
13.7079338,44.7286954,1472.2999267578125,26.188,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R134,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R135,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R136,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R137,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R138,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R139,product_service_difference,Yes
,,,,2020-12-17,Aldhalea,Aldhalea,الشارع العام,R140,product_service_difference,Yes
13.52478469,44.851022037,628.699829102,4.9,2020-12-20,Lahj,Radfan,الحبيلين,R141,product_service_difference,No Idea
13.526909953,44.851795717,639.733398438,4.9,2020-12-20,Lahj,Radfan,الحبيلين,R142,product_service_difference,Yes
13.526914175,44.851700738,667.778442383,4.9,2020-12-20,Lahj,Radfan,الحبيلين,R143,product_service_difference,No
13.518082625,44.851782294,626.452453613,4.9,2020-12-20,Lahj,Radfan,الحبيلين ,R144,product_service_difference,No
13.519488333,44.85135355,630.499032985,4.9,2020-12-20,Lahj,Radfan,الحبيلين,R145,product_service_difference,Yes
13.1342057,45.3741302,11.74664306640625,3.9,2020-12-20,Abyan,Zingibar,الطميسي,R146,product_service_difference,Yes
13.1342039,45.3741126,12.441650390625,4.451,2020-12-20,Abyan,Zingibar,الطميسي,R147,product_service_difference,No
13.1342407,45.374114,5.57623291015625,4.094,2020-12-20,Abyan,Zingibar,الطميسي,R148,product_service_difference,Yes
13.1342426,45.3741085,4.379669189453125,4.99,2020-12-20,Abyan,Zingibar,باجدار,R149,product_service_difference,Yes
13.0839888,45.3585657,-14.95703125,4.744,2020-12-20,Abyan,Khanfir,الكود,R150,product_service_difference,Yes
13.0856964,45.3609219,0.57666015625,4.824,2020-12-20,Abyan,Khanfir,الكود,R151,product_service_difference,Yes
13.0816509,45.3631421,-5.454925537109375,3.9,2020-12-20,Abyan,Khanfir,الكود,R152,product_service_difference,Yes
13.1342341,45.3741575,13.0242919921875,4.698,2020-12-20,Abyan,Zingibar,الطميسي,R153,product_service_difference,Yes
13.1342319,45.3741635,15.87060546875,4.898,2020-12-20,Abyan,Zingibar,الطميسي,R154,product_service_difference,Yes
13.1341369,45.3740501,20.61614990234375,4.716,2020-12-20,Abyan,Zingibar,الطميسي,R155,product_service_difference,Yes
13.1342296,45.3741591,4.420806884765625,4.269,2020-12-20,Abyan,Zingibar,باجدار,R156,product_service_difference,Yes
13.0907859,45.3568229,-7.873046875,3.9,2020-12-20,Abyan,Khanfir,الكود,R157,product_service_difference,Yes
13.0839705,45.3585547,-7.852447509765625,4.698,2020-12-20,Abyan,Khanfir,الكود,R158,product_service_difference,Yes
13.0855383,45.3607546,-9.102935791015623,4.835,2020-12-20,Abyan,Khanfir,الكود,R159,product_service_difference,Yes
13.1341518,45.3738556,-4.14996337890625,7.504,2020-12-20,Abyan,Zingibar,الطميسي,R160,product_service_difference,Yes
13.1342749,45.3742298,7.174713134765625,8.576,2020-12-20,Abyan,Zingibar,الطميسي,R161,product_service_difference,Yes
13.1340629,45.375768,-1.3000000715255735,6.6,2020-12-20,Abyan,Zingibar,الطميسي,R162,product_service_difference,Yes
13.1336993,45.3762362,-11.799999237060549,4.873,2020-12-20,Abyan,Zingibar,الطميسي,R163,product_service_difference,Yes
13.1337137,45.3762097,-1.3000000715255735,7.22,2020-12-20,Abyan,Zingibar,الطميسي,R164,product_service_difference,Yes
13.1342284,45.3741287,-0.824920654296875,4.801,2020-12-20,Abyan,Zingibar,الطميسي,R165,product_service_difference,Yes
13.090758,45.356868,-5.515533447265625,17.152,2020-12-20,Abyan,Zingibar,الطميسي,R166,product_service_difference,Yes
13.519262,44.8521219,619.0,4.502,2020-12-20,Lahj,Radfan,الحبيلين,R167,product_service_difference,Yes
13.5192936,44.8520947,619.7000122070312,4.791,2020-12-20,Lahj,Radfan,الحبيلين,R168,product_service_difference,Yes
13.5194762,44.8519097,609.9576416015625,4.873,2020-12-20,Lahj,Radfan,الحبيلين,R169,product_service_difference,Yes
13.51777,44.8517434,617.6000366210938,4.931,2020-12-20,Lahj,Radfan,الحبيلين,R170,product_service_difference,No Idea
13.5195053,44.8513043,619.0,4.424,2020-12-20,Lahj,Radfan,الحبيلين,R171,product_service_difference,Yes
13.1342796,45.3741342,5.5692138671875,3.9,2020-12-20,Abyan,Zingibar,الطميسي,R172,product_service_difference,Yes
13.1342607,45.3741408,5.068328857421875,4.776,2020-12-20,Abyan,Zingibar,الطميسي,R173,product_service_difference,No Idea
13.1342497,45.3740703,3.377105712890625,4.269,2020-12-20,Abyan,Zingibar,الطميسي,R174,product_service_difference,Yes
13.1342641,45.3741183,3.929107666015625,4.132,2020-12-20,Abyan,Zingibar,الطميسي,R175,product_service_difference,Yes
13.0855864,45.3607425,4.644195556640625,4.744,2020-12-20,Abyan,Zingibar,الكود,R176,product_service_difference,Yes
13.5248375,44.8510769,4.300000190734863,4.922,2020-12-20,Lahj,Radfan,الحبيلين,R177,product_service_difference,Yes
13.5268906,44.851886,654.460693359375,4.288,2020-12-20,Lahj,Radfan,الحبيلين,R178,product_service_difference,Yes
13.5182503,44.8516591,628.93505859375,4.931,2020-12-20,Lahj,Radfan,الحبيلين,R179,product_service_difference,Yes
13.5195163,44.8513027,4.300000190734863,4.99,2020-12-20,Lahj,Radfan,الحبيلين,R180,product_service_difference,Yes
13.1342592,45.3739875,-4.021270751953125,4.502,2020-12-20,Abyan,Zingibar,الطميسي,R181,product_service_difference,Yes
13.1342275,45.3740948,6.526824951171875,4.386,2020-12-20,Abyan,Zingibar,الطميسي,R182,product_service_difference,Yes
13.1342056,45.3740796,4.65350341796875,4.698,2020-12-20,Abyan,Zingibar,الطميسي,R183,product_service_difference,Yes
13.0817084,45.3631163,5.572265625,4.995,2020-12-20,Abyan,Khanfir,الكود,R184,product_service_difference,No
13.0858218,45.3613896,5.28643798828125,4.873,2020-12-20,Abyan,Khanfir,الكود,R185,product_service_difference,Yes
13.0839455,45.3585513,-17.049346923828125,4.63,2020-12-20,Abyan,Khanfir,الكود - الحربفة,R186,product_service_difference,Yes
13.5248053,44.851111,629.5999755859375,3.9,2020-12-20,Lahj,Radfan,الحبيلين,R187,product_service_difference,Yes
13.5248026,44.8511907,629.5999755859375,3.9,2020-12-20,Lahj,Radfan,الحبيلين,R188,product_service_difference,Yes
13.5269169,44.851853,632.7999877929688,4.609,2020-12-20,Lahj,Radfan,الحبيلين,R189,product_service_difference,Yes
13.518091,44.8517564,635.3739013671875,4.424,2020-12-20,Lahj,Radfan,الحبيلين,R190,product_service_difference,Yes
13.5194522,44.8513,646.01513671875,3.9,2020-12-20,Lahj,Radfan,الحبيلين,R191,product_service_difference,Yes
13.081908456,44.859381289,167.394042969,4.9,2020-12-28,Lahj,Tuban,الهجل ,R192,product_service_difference,Yes
13.081871452,44.859372696,169.835099941,4.9,2020-12-28,Lahj,Tuban,الهجل ,R193,product_service_difference,Yes
13.081884045,44.859497149,144.972396851,4.9,2020-12-28,Lahj,Tuban,الهجل,R194,product_service_difference,Yes
13.0817436,44.859910159,156.52305603,4.9,2020-12-28,Lahj,Tuban,الهجل ,R195,product_service_difference,No
13.081536135,44.859298787,143.215164185,4.7,2020-12-28,Lahj,Tuban,الهجل,R196,product_service_difference,Yes
13.081461783,44.859489241,144.714996338,4.7,2020-12-28,Lahj,Tuban,الهجل,R197,product_service_difference,No Idea
13.2943333,45.2954939,60.26202392578125,5.36,2020-12-28,Abyan,Khanfir,الحصن,R198,product_service_difference,Yes
13.29452,45.2955122,92.8526611328125,4.931,2020-12-28,Abyan,Khanfir,الحصن,R199,product_service_difference,Yes
13.2945367,45.2954793,94.68695068359376,4.931,2020-12-28,Abyan,Khanfir,الحصن,R200,product_service_difference,Yes
13.2945098,45.2955691,109.4779052734375,4.716,2020-12-28,Abyan,Khanfir,الحصن,R201,product_service_difference,Yes
13.2945195,45.2955363,104.482177734375,4.639,2020-12-28,Abyan,Khanfir,الحصن,R202,product_service_difference,Yes
13.2945279,45.295522,103.428955078125,4.424,2020-12-28,Abyan,Khanfir,الحصن,R203,product_service_difference,No
13.2945731,45.2954931,97.35601806640624,13.936,2020-12-28,Abyan,Khanfir,الحصن,R204,product_service_difference,Yes
13.2945428,45.2955206,111.7183837890625,4.931,2020-12-28,Abyan,Khanfir,الحصن,R205,product_service_difference,Yes
13.2945512,45.2955158,102.5240478515625,4.931,2020-12-28,Abyan,Khanfir,الحصن,R206,product_service_difference,Yes
13.2945335,45.2955229,103.15594482421876,4.931,2020-12-28,Abyan,Khanfir,الحصن,R207,product_service_difference,No
13.1297542,45.3709037,8.701171875,4.99,2020-12-28,Abyan,Zingibar,عمودية,R208,product_service_difference,Yes
13.1297539,45.3709033,8.462646484375,4.99,2020-12-28,Abyan,Zingibar,عمودية,R209,product_service_difference,Yes
13.1297593,45.3709024,8.68841552734375,4.99,2020-12-28,Abyan,Zingibar,عمودية,R210,product_service_difference,Yes
13.129765,45.3708985,8.38525390625,4.99,2020-12-28,Abyan,Zingibar,عمودية,R211,product_service_difference,Yes
13.1297732,45.3709016,8.731658935546875,4.995,2020-12-28,Abyan,Zingibar,عمودية,R212,product_service_difference,Yes
13.129777,45.3708934,6.90350341796875,4.424,2020-12-28,Abyan,Zingibar,عمودية,R213,product_service_difference,Yes
13.1297675,45.3708974,6.628204345703125,4.269,2020-12-28,Abyan,Zingibar,عمودية,R214,product_service_difference,Yes
13.1297554,45.3709245,14.6754150390625,4.727,2020-12-28,Abyan,Zingibar,عمودية,R215,product_service_difference,Yes
13.1373032,45.367227,5.606781005859375,4.502,2020-12-28,Abyan,Zingibar,عمودية,R216,product_service_difference,Yes
13.1375092,45.364827,0.252838134765625,4.639,2020-12-28,Abyan,Zingibar,عمودية,R217,product_service_difference,Yes
13.1370603,45.3646143,2.3619384765625,4.931,2020-12-28,Abyan,Zingibar,عمودية,R218,product_service_difference,Yes
13.2944735,45.2955189,113.85260009765624,4.645,2020-12-28,Abyan,Khanfir,الحصن,R219,product_service_difference,Yes
13.2944637,45.2955241,111.670166015625,4.694,2020-12-28,Abyan,Khanfir,الحصن,R220,product_service_difference,Yes
13.2944539,45.2955212,108.743896484375,4.873,2020-12-28,Abyan,Khanfir,الحصن,R221,product_service_difference,Yes
13.2945237,45.2954812,110.28076171875,4.824,2020-12-28,Abyan,Khanfir,الحصن,R222,product_service_difference,Yes
13.2945118,45.2955097,112.03790283203124,4.424,2020-12-28,Abyan,Khanfir,الحصن,R223,product_service_difference,Yes
13.2945064,45.2955058,111.7032470703125,4.938,2020-12-28,Abyan,Khanfir,الحصن,R224,product_service_difference,Yes
13.2945092,45.2955091,112.567626953125,4.502,2020-12-28,Abyan,Khanfir,الحصن,R225,product_service_difference,Yes
13.2945037,45.2955074,112.6756591796875,4.824,2020-12-28,Abyan,Khanfir,الحصن,R226,product_service_difference,Yes
13.2944783,45.295512,112.27392578125,4.288,2020-12-28,Abyan,Khanfir,الحصن,R227,product_service_difference,No Idea
13.2944985,45.2954967,115.2757568359375,4.565,2020-12-28,Abyan,Khanfir,الحصن,R228,product_service_difference,No Idea
13.2944994,45.2954961,115.56689453125,4.716,2020-12-28,Abyan,Khanfir,الحصن,R229,product_service_difference,No Idea
13.2945096,45.2955088,114.53546142578124,4.931,2020-12-28,Abyan,Khanfir,الحصن,R230,product_service_difference,No
12.7882365,44.9843143,-1.100000023841858,180.0,2020-12-28,Lahj,Tuban,الهجل,R231,product_service_difference,Yes
13.0813193,44.8596663,163.477783203125,4.466,2020-12-28,Lahj,Tuban,الهجل,R232,product_service_difference,Yes
